city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent_amount,property_tax,fire_insurance,total
Rio de Janeiro,30,1,1,0,19,1,0,590,800,126,11,1527
Rio de Janeiro,24,1,1,0,5,1,1,500,1200,25,16,1741
Rio de Janeiro,80,2,2,1,5,1,0,891,1800,125,24,2840
Rio de Janeiro,215,3,2,0,5,1,0,1400,4000,38,52,5490
Rio de Janeiro,68,2,1,1,5,1,0,660,870,109,12,1651
Rio de Janeiro,106,3,2,1,5,1,0,1434,5000,338,65,6837
Rio de Janeiro,200,4,3,2,6,1,1,2100,9200,603,119,12020
Rio de Janeiro,65,2,2,0,1,1,0,250,3600,103,47,4000
Rio de Janeiro,25,1,1,0,4,1,1,356,1984,55,23,2418
Rio de Janeiro,273,4,4,2,5,1,0,2800,10200,632,132,13760
Rio de Janeiro,110,2,2,1,6,1,1,2500,5000,1417,65,8982
Rio de Janeiro,30,1,1,0,8,0,0,550,1216,25,16,1807
Rio de Janeiro,120,3,2,2,1,1,0,1784,5300,350,69,7503
Rio de Janeiro,30,1,1,0,19,1,0,800,1250,0,17,2067
Rio de Janeiro,34,1,1,0,7,1,0,625,1700,65,22,2412
Rio de Janeiro,65,1,1,0,10,0,1,672,2400,116,31,3219
Rio de Janeiro,83,2,1,1,8,1,1,1108,1800,104,24,3036
Rio de Janeiro,94,3,3,2,4,1,0,2076,5000,357,65,7498
Rio de Janeiro,68,2,2,1,7,0,0,655,1100,42,15,1812
Rio de Janeiro,116,3,3,2,2,0,0,557,2500,230,33,3320
Rio de Janeiro,55,1,1,1,1,1,1,2750,2400,635,31,5816
Rio de Janeiro,80,2,2,0,6,1,1,810,2000,289,26,3125
Rio de Janeiro,120,3,2,0,5,1,1,981,5000,168,65,6214
Rio de Janeiro,26,1,1,0,8,0,0,305,1280,0,17,1602
Rio de Janeiro,138,2,1,0,3,1,0,810,1000,175,13,1998
Rio de Janeiro,128,3,3,2,3,1,0,2300,13000,726,168,16190
Rio de Janeiro,80,2,1,0,3,0,0,450,1100,0,15,1565
Rio de Janeiro,65,1,1,0,4,1,0,350,2200,30,29,2609
Rio de Janeiro,72,2,1,1,10,1,0,870,1200,150,16,2236
Rio de Janeiro,57,1,1,1,2,1,0,2900,11500,959,149,15510
Rio de Janeiro,90,3,1,0,2,1,0,250,1500,140,20,1910
Rio de Janeiro,100,2,1,0,1,0,0,360,1700,2,22,2084
Rio de Janeiro,48,1,1,0,6,1,1,410,1300,25,17,1752
Rio de Janeiro,200,2,3,2,1,1,0,2500,5200,250,68,8018
Rio de Janeiro,90,3,2,0,3,1,0,1200,2570,242,34,4046
Rio de Janeiro,65,2,2,0,0,0,0,0,1305,0,20,1325
Rio de Janeiro,39,1,1,0,2,0,1,800,2300,98,30,3228
Rio de Janeiro,108,2,2,1,7,0,1,1300,4500,350,58,6208
Rio de Janeiro,120,3,2,1,2,1,1,2000,4500,325,58,6883
Rio de Janeiro,180,4,3,1,5,0,0,1683,4000,482,52,6217
Rio de Janeiro,180,3,4,2,7,1,1,1210,15000,369,194,16770
Rio de Janeiro,35,1,1,0,3,1,0,320,800,0,11,1131
Rio de Janeiro,60,2,1,1,8,1,0,700,1500,50,20,2270
Rio de Janeiro,100,2,3,0,1,1,0,0,1700,130,22,1852
Rio de Janeiro,60,2,2,0,4,0,0,560,2500,83,33,3176
Rio de Janeiro,120,2,2,1,14,1,0,858,800,18,11,1687
Rio de Janeiro,165,3,3,1,5,1,1,2000,7000,420,91,9511
Rio de Janeiro,55,2,1,0,1,1,0,450,2200,0,29,2679
Rio de Janeiro,160,3,2,1,3,1,1,2000,6700,367,87,9154
Rio de Janeiro,90,3,2,1,12,1,1,1000,3400,275,44,4719
Rio de Janeiro,35,1,1,0,3,0,1,585,2300,92,30,3007
Rio de Janeiro,127,3,2,2,4,1,0,836,1700,124,22,2682
Rio de Janeiro,98,3,2,1,2,1,0,1379,6000,239,78,7696
Rio de Janeiro,50,1,1,1,3,1,0,2208,2300,420,30,4958
Rio de Janeiro,136,3,2,2,7,1,1,2470,8000,558,104,11130
Rio de Janeiro,62,2,2,1,5,1,1,585,1750,38,23,2396
Rio de Janeiro,47,2,2,0,5,1,1,990,4210,158,55,5413
Rio de Janeiro,284,4,6,2,5,1,1,3300,11420,567,148,15440
Rio de Janeiro,65,2,1,0,0,1,0,0,1000,47,16,1063
Rio de Janeiro,50,2,1,0,9,1,1,620,1660,42,22,2344
Rio de Janeiro,44,1,1,0,4,1,0,632,1700,86,22,2440
Rio de Janeiro,73,2,1,1,4,1,0,625,1200,119,16,1960
Rio de Janeiro,50,1,1,0,1,1,0,250,800,0,11,1061
Rio de Janeiro,90,3,1,0,18,1,1,500,2240,42,29,2811
Rio de Janeiro,186,3,4,2,5,1,0,3000,13000,475,168,16640
Rio de Janeiro,30,1,1,0,4,0,0,307,1750,79,23,2159
Rio de Janeiro,106,3,1,0,2,1,0,380,2000,80,26,2486
Rio de Janeiro,57,2,1,0,7,1,0,430,1500,54,20,2004
Rio de Janeiro,255,4,3,0,6,1,0,2650,4500,692,58,7900
Rio de Janeiro,82,2,2,1,4,1,0,1900,2400,334,31,4665
Rio de Janeiro,25,1,1,1,4,1,0,1850,2805,417,37,5109
Rio de Janeiro,95,2,2,2,11,1,0,1450,6300,267,82,8099
Rio de Janeiro,55,1,2,1,2,1,0,650,1200,55,16,1921
Rio de Janeiro,55,1,2,1,15,1,1,695,2750,50,36,3531
Rio de Janeiro,120,2,3,1,9,1,0,1264,2600,225,34,4123
Rio de Janeiro,45,1,1,0,1,0,1,750,3300,249,43,4342
Rio de Janeiro,89,3,2,0,4,1,0,1100,2750,138,36,4024
Rio de Janeiro,30,1,1,0,3,1,0,314,700,0,10,1024
Rio de Janeiro,70,3,1,1,7,1,0,680,1200,71,16,1967
Rio de Janeiro,80,3,2,1,5,1,0,1150,1450,0,19,2619
Rio de Janeiro,70,1,1,0,1,1,0,634,2400,263,31,3328
Rio de Janeiro,40,1,1,0,2,1,0,350,900,0,12,1262
Rio de Janeiro,320,3,2,0,5,0,0,2300,6000,292,78,8670
Rio de Janeiro,50,2,1,0,0,1,0,0,1170,70,18,1258
Rio de Janeiro,100,3,1,0,2,1,0,1290,1250,138,17,2695
Rio de Janeiro,45,1,1,0,8,1,1,1690,3900,0,51,5641
Rio de Janeiro,15,1,1,0,2,0,0,0,1000,0,13,1013
Rio de Janeiro,300,3,3,2,5,1,1,5000,11330,3334,146,19810
Rio de Janeiro,45,1,1,0,0,1,1,250,2000,45,31,2326
Rio de Janeiro,430,4,4,2,6,1,0,3500,10000,1119,129,14750
Rio de Janeiro,250,5,3,4,0,1,0,0,5000,417,77,5494
Rio de Janeiro,74,2,1,0,1,1,0,1148,1900,212,25,3285
Rio de Janeiro,77,2,2,0,4,1,0,700,1950,88,26,2764
Rio de Janeiro,105,3,2,1,13,1,1,1200,12000,459,155,13810
Rio de Janeiro,135,4,2,2,13,1,1,1300,6489,467,84,8340
Rio de Janeiro,128,4,2,0,2,0,0,1100,2000,10,26,3136
Rio de Janeiro,45,1,1,1,1,1,1,1437,3000,382,39,4858
Rio de Janeiro,56,2,1,1,3,1,0,860,1500,90,20,2470
Rio de Janeiro,21,1,1,0,2,1,0,0,2800,0,37,2837
Rio de Janeiro,90,2,3,0,2,1,0,620,2150,60,28,2858
Rio de Janeiro,134,3,4,2,3,1,1,1900,7000,466,91,9457
Rio de Janeiro,165,2,2,0,2,1,1,0,2500,11,33,2544
Rio de Janeiro,80,2,2,1,12,0,0,580,1809,226,9,2624
Rio de Janeiro,71,2,1,1,2,1,0,950,3140,190,41,4321
Rio de Janeiro,60,1,1,0,4,0,1,1400,2000,192,26,3618
Rio de Janeiro,120,3,1,0,3,0,0,800,4500,234,58,5592
Rio de Janeiro,99,3,2,1,10,1,0,1080,3500,192,46,4818
Rio de Janeiro,43,2,1,0,12,1,0,586,2000,63,26,2675
Rio de Janeiro,76,2,2,1,8,1,1,1200,3700,167,48,5115
Rio de Janeiro,85,2,1,1,4,1,0,450,1700,100,22,2272
Rio de Janeiro,130,3,2,1,3,0,0,1303,2300,172,30,3805
Rio de Janeiro,142,3,2,1,1,1,1,1732,2868,247,37,4884
Rio de Janeiro,690,4,5,2,21,0,0,4798,9500,1301,123,15720
Rio de Janeiro,15,1,1,0,0,1,0,0,700,0,10,710
Rio de Janeiro,130,3,2,2,5,1,0,2250,6500,415,84,9249
Rio de Janeiro,80,2,1,0,3,0,1,800,1360,9,18,2187
Rio de Janeiro,70,2,1,1,3,1,0,950,3800,125,49,4924
Rio de Janeiro,190,3,2,1,4,1,0,1800,5100,417,66,7383
Rio de Janeiro,90,2,1,0,3,1,0,940,3490,234,45,4709
Rio de Janeiro,140,3,1,1,3,1,0,1200,4090,0,53,5343
Rio de Janeiro,18,1,1,0,14,0,0,540,880,101,12,1533
Rio de Janeiro,62,2,1,0,0,1,0,50,1300,0,20,1370
Rio de Janeiro,55,2,2,0,6,1,0,740,2000,220,26,2986
Rio de Janeiro,110,3,1,0,1,1,0,1100,1800,131,24,3055
Rio de Janeiro,90,3,2,1,13,1,0,1300,2050,230,27,3607
Rio de Janeiro,115,3,2,1,2,1,0,1200,2900,317,38,4455
Rio de Janeiro,70,2,2,1,2,1,0,1100,2500,230,33,3863
Rio de Janeiro,75,2,2,1,3,1,0,684,1800,84,24,2592
Rio de Janeiro,130,3,2,1,9,1,1,2000,8700,650,113,11460
Rio de Janeiro,40,1,1,0,2,0,0,450,2390,114,31,2985
Rio de Janeiro,95,3,1,1,0,1,1,1434,3500,230,46,5210
Rio de Janeiro,108,2,1,0,1,1,0,450,2125,47,28,2650
Rio de Janeiro,42,1,1,0,9,1,1,682,1800,56,24,2562
Rio de Janeiro,338,4,2,2,0,1,0,0,4300,190,66,4556
Rio de Janeiro,120,4,2,1,5,1,1,1890,12000,367,155,14410
Rio de Janeiro,174,4,2,1,1,1,0,1682,2400,500,31,4613
Rio de Janeiro,90,3,2,1,6,1,0,1270,3170,225,41,4706
Rio de Janeiro,145,3,2,1,3,1,0,2400,5800,500,75,8775
Rio de Janeiro,31,1,1,0,5,1,0,400,1350,67,18,1835
Rio de Janeiro,100,2,2,1,4,1,0,860,1600,0,21,2481
Rio de Janeiro,140,3,2,1,6,1,0,1900,5000,334,65,7299
Rio de Janeiro,30,1,1,0,7,1,0,700,1550,58,20,2328
Rio de Janeiro,42,1,1,0,4,1,1,480,1900,84,25,2489
Rio de Janeiro,200,4,2,1,7,1,0,2188,4250,400,55,6893
Rio de Janeiro,46,2,1,1,8,1,0,750,1800,230,24,2804
Rio de Janeiro,140,3,2,0,2,1,0,1345,3200,300,42,4887
Rio de Janeiro,40,1,1,0,4,0,0,530,1949,100,26,2605
Rio de Janeiro,30,1,1,1,3,1,0,0,500,0,7,507
Rio de Janeiro,180,3,3,1,4,1,1,2300,6500,117,84,9001
Rio de Janeiro,50,2,2,1,5,1,0,440,1450,50,19,1959
Rio de Janeiro,93,2,2,1,4,1,0,200,1200,64,16,1480
Rio de Janeiro,90,2,2,0,4,1,0,735,1000,97,13,1845
Rio de Janeiro,75,2,2,0,2,1,0,591,2400,150,31,3172
Rio de Janeiro,58,2,2,1,1,1,0,761,1190,105,16,2072
Rio de Janeiro,160,4,3,2,2,1,0,1550,6200,375,80,8205
Rio de Janeiro,80,2,1,1,4,1,0,800,2499,117,33,3449
Rio de Janeiro,55,1,1,0,1,1,0,585,800,0,11,1396
Rio de Janeiro,60,2,1,0,0,1,0,0,1800,72,28,1900
Rio de Janeiro,41,1,1,1,2,0,1,2100,3200,355,24,5679
Rio de Janeiro,80,1,1,0,4,1,0,0,4000,150,52,4202
Rio de Janeiro,65,2,2,1,2,1,0,532,1820,49,24,2425
Rio de Janeiro,50,2,1,1,5,1,1,430,1150,9,15,1604
Rio de Janeiro,127,1,2,1,18,0,0,850,6300,440,82,7672
Rio de Janeiro,79,2,2,1,4,1,0,838,1664,60,22,2584
Rio de Janeiro,150,3,3,0,10,1,1,850,6000,467,78,7395
Rio de Janeiro,300,5,4,5,0,1,0,0,4080,234,63,4377
Rio de Janeiro,30,1,1,0,5,0,0,1100,505,85,7,1697
Rio de Janeiro,27,1,1,0,2,1,1,0,2400,25,31,2456
Rio de Janeiro,100,3,2,1,2,1,0,1300,4190,181,54,5725
Rio de Janeiro,100,2,1,1,4,1,0,1700,5000,0,65,6765
Rio de Janeiro,200,4,3,1,1,0,1,2400,6800,534,88,9822
Rio de Janeiro,110,3,1,1,1,1,0,1000,3000,30,39,4069
Rio de Janeiro,40,1,1,0,1,1,0,295,1100,0,15,1410
Rio de Janeiro,60,2,1,1,2,1,0,550,1200,55,16,1821
Rio de Janeiro,55,1,1,0,7,0,0,795,2410,87,32,3324
Rio de Janeiro,450,4,5,3,11,0,0,2600,7500,825,97,11020
Rio de Janeiro,70,2,2,0,2,1,0,950,2140,125,28,3243
Rio de Janeiro,195,3,3,0,8,1,1,1300,10000,375,129,11800
Rio de Janeiro,76,2,2,2,7,0,0,1250,3300,226,43,4819
Rio de Janeiro,25,1,1,0,2,0,1,0,1800,40,24,1864
Rio de Janeiro,100,3,2,0,3,0,1,1250,2900,259,38,4447
Rio de Janeiro,100,2,2,0,1,1,0,1550,2956,310,39,4855
Rio de Janeiro,35,1,1,0,7,0,0,450,1100,21,15,1586
Rio de Janeiro,70,2,1,1,15,1,0,450,1300,80,17,1847
Rio de Janeiro,30,1,1,0,2,1,0,800,1250,0,17,2067
Rio de Janeiro,250,2,3,2,0,1,0,0,3500,349,54,3903
Rio de Janeiro,250,7,3,0,0,1,0,0,15000,0,229,15230
Rio de Janeiro,140,4,2,1,11,1,0,2000,3500,167,46,5713
Rio de Janeiro,28,1,1,0,6,1,1,580,1850,59,24,2513
Rio de Janeiro,16,1,1,0,9,1,1,480,1390,0,18,1888
Rio de Janeiro,50,1,1,1,1,1,0,806,2300,132,30,3268
Rio de Janeiro,130,3,3,1,2,1,0,900,2500,128,33,3561
Rio de Janeiro,80,2,1,1,3,1,1,2500,8000,325,104,10930
Rio de Janeiro,80,2,1,0,3,0,0,450,1100,0,15,1565
Rio de Janeiro,65,1,1,0,1,1,0,350,1800,30,24,2204
Rio de Janeiro,144,3,2,0,2,1,1,1575,5500,530,71,7676
Rio de Janeiro,55,2,1,0,4,1,0,833,2200,99,29,3161
Rio de Janeiro,88,3,2,1,6,1,0,1586,3500,240,46,5372
Rio de Janeiro,70,2,1,1,9,1,0,700,2600,30,34,3364
Rio de Janeiro,118,3,2,0,4,0,0,1650,2550,172,33,4405
Rio de Janeiro,110,3,1,2,7,1,0,1300,5000,417,65,6782
Rio de Janeiro,120,3,2,0,7,1,0,1150,1450,308,19,2927
Rio de Janeiro,39,1,1,0,3,1,0,380,980,20,13,1393
Rio de Janeiro,95,2,1,0,0,1,0,100,2000,55,31,2186
Rio de Janeiro,31,1,1,0,5,0,0,630,1750,50,23,2453
Rio de Janeiro,56,2,2,0,1,0,1,610,2500,84,33,3227
Rio de Janeiro,380,3,4,3,13,0,1,3000,15000,2500,194,20690
Rio de Janeiro,50,1,1,0,8,0,1,2300,1850,35,24,4209
Rio de Janeiro,80,2,1,1,5,1,0,1180,2400,129,31,3740
Rio de Janeiro,400,2,2,1,7,1,0,700,2300,6,30,3036
Rio de Janeiro,52,1,1,1,3,1,1,584,2390,117,31,3122
Rio de Janeiro,30,1,1,0,4,1,1,400,2900,100,38,3438
Rio de Janeiro,60,1,1,1,1,1,0,650,2165,110,28,2953
Rio de Janeiro,157,3,2,1,2,1,0,2499,4500,550,58,7607
Rio de Janeiro,139,2,2,1,10,1,1,1000,1300,234,17,2551
Rio de Janeiro,94,3,1,1,7,1,1,750,2600,122,34,3506
Rio de Janeiro,145,3,3,0,5,1,0,1000,4500,285,58,5843
Rio de Janeiro,45,1,1,0,6,1,0,560,1901,80,25,2566
Rio de Janeiro,225,4,4,3,7,0,0,4799,7500,1095,97,13490
Rio de Janeiro,117,3,4,1,2,1,0,0,4870,464,63,5397
Rio de Janeiro,90,3,2,2,2,1,1,850,2500,250,33,3633
Rio de Janeiro,200,3,2,2,3,1,0,1650,15000,750,194,17590
Rio de Janeiro,120,3,3,0,6,0,1,1200,9240,209,120,10770
Rio de Janeiro,160,4,3,1,4,1,1,1900,6300,667,82,8949
Rio de Janeiro,114,2,2,1,7,0,0,1450,3600,350,47,5447
Rio de Janeiro,124,4,2,1,2,1,0,1812,5900,395,77,8184
Rio de Janeiro,15,1,1,0,0,1,0,0,700,0,10,710
Rio de Janeiro,28,1,1,0,11,0,1,350,2300,55,30,2735
Rio de Janeiro,70,2,2,1,10,1,1,1800,4200,250,55,6305
Rio de Janeiro,157,3,3,2,10,1,0,1620,3800,382,49,5851
Rio de Janeiro,205,2,2,0,12,1,1,1560,7000,132,91,8783
Rio de Janeiro,84,2,1,0,2,1,0,420,1700,85,22,2227
Rio de Janeiro,140,4,3,1,8,1,0,2173,7500,466,97,10240
Rio de Janeiro,240,4,4,2,2,1,1,3690,12500,938,162,17290
Rio de Janeiro,103,3,1,0,2,1,0,1300,3500,0,46,4846
Rio de Janeiro,100,2,3,1,7,1,1,700,3170,84,41,3995
Rio de Janeiro,60,2,1,1,4,1,0,750,1300,0,17,2067
Rio de Janeiro,154,3,2,0,2,1,1,1200,12000,200,155,13560
Rio de Janeiro,58,1,1,1,11,1,0,650,1050,56,14,1770
Rio de Janeiro,80,2,1,0,2,0,0,30,2900,34,38,3002
Rio de Janeiro,200,4,2,2,0,1,0,0,4500,157,69,4726
Rio de Janeiro,76,2,2,2,8,1,0,780,2740,180,36,3736
Rio de Janeiro,20,1,1,0,5,1,0,450,500,63,7,1020
Rio de Janeiro,29,1,1,0,2,1,1,566,1341,50,18,1975
Rio de Janeiro,84,3,1,1,3,1,0,300,1500,0,20,1820
Rio de Janeiro,170,2,2,1,7,1,0,1300,4900,255,64,6519
Rio de Janeiro,68,2,2,1,16,1,0,554,2000,211,26,2791
Rio de Janeiro,24,1,1,1,11,1,0,480,1420,359,19,2278
Rio de Janeiro,86,2,1,0,3,1,1,1000,2400,205,31,3636
Rio de Janeiro,80,3,2,1,8,1,0,840,2500,115,33,3488
Rio de Janeiro,170,3,2,2,13,1,1,1027,2500,291,33,3851
Rio de Janeiro,140,2,2,1,5,0,0,1600,3950,500,51,6101
Rio de Janeiro,21,1,1,0,11,1,0,519,1200,0,16,1735
Rio de Janeiro,90,2,2,0,5,1,0,1700,3700,350,48,5798
Rio de Janeiro,80,2,2,1,4,0,1,700,5000,84,65,5849
Rio de Janeiro,75,2,2,1,8,1,0,682,2300,223,30,3235
Rio de Janeiro,60,2,1,0,2,1,0,500,1300,100,17,1917
Rio de Janeiro,160,3,2,2,3,1,0,2311,7609,689,99,10710
Rio de Janeiro,26,1,1,0,9,1,0,976,1600,61,21,2658
Rio de Janeiro,50,1,1,0,2,1,1,564,1900,100,25,2589
Rio de Janeiro,82,2,1,1,2,1,0,800,1500,40,20,2360
Rio de Janeiro,33,1,1,0,2,0,1,0,2110,0,28,2138
Rio de Janeiro,126,3,2,1,6,1,0,1105,2350,133,31,3619
Rio de Janeiro,230,3,2,1,0,1,0,0,3260,84,50,3394
Rio de Janeiro,32,1,1,0,4,1,0,700,3000,65,39,3804
Rio de Janeiro,110,2,2,1,14,1,0,910,1400,216,19,2545
Rio de Janeiro,130,3,2,1,5,1,0,1300,2820,300,37,4457
Rio de Janeiro,120,3,1,1,2,1,0,800,2200,84,29,3113
Rio de Janeiro,133,1,2,1,6,1,1,1200,7000,367,91,8658
Rio de Janeiro,50,1,1,1,5,1,0,700,1000,0,13,1713
Rio de Janeiro,40,1,1,0,3,1,0,350,2400,56,31,2837
Rio de Janeiro,72,2,1,1,7,1,0,765,1800,97,24,2686
Rio de Janeiro,67,3,2,0,1,0,0,1102,2810,179,37,4128
Rio de Janeiro,15,1,1,0,4,0,0,0,908,0,12,920
Rio de Janeiro,40,1,1,0,2,1,0,928,1950,61,26,2965
Rio de Janeiro,280,4,4,2,3,1,0,2489,9850,1255,127,13720
Rio de Janeiro,58,2,2,1,11,1,0,688,800,0,11,1499
Rio de Janeiro,56,2,1,1,4,1,0,825,960,17,13,1815
Rio de Janeiro,70,2,1,1,2,1,0,750,2200,93,29,3072
Rio de Janeiro,95,2,1,0,6,1,0,775,1670,200,22,2667
Rio de Janeiro,311,4,3,1,8,1,1,2000,15000,500,194,17690
Rio de Janeiro,70,2,1,1,15,0,0,660,1500,100,20,2280
Rio de Janeiro,40,2,2,0,2,1,0,716,1000,55,13,1784
Rio de Janeiro,40,2,1,0,4,1,0,270,1490,0,20,1780
Rio de Janeiro,50,1,1,0,5,1,0,985,2308,138,30,3461
Rio de Janeiro,75,2,1,0,10,0,0,600,1850,123,24,2597
Rio de Janeiro,50,2,1,1,11,1,0,420,1600,13,21,2054
Rio de Janeiro,52,1,1,0,1,1,0,150,1200,65,16,1431
Rio de Janeiro,410,4,5,2,0,1,1,0,4000,584,61,4645
Rio de Janeiro,80,2,1,0,6,1,0,800,2800,92,37,3729
Rio de Janeiro,163,3,3,0,2,1,0,1600,6400,400,83,8483
Rio de Janeiro,47,1,1,0,7,1,1,730,2000,102,26,2858
Rio de Janeiro,80,3,1,0,2,1,0,360,1510,15,20,1905
Rio de Janeiro,27,1,1,0,5,0,1,600,3000,61,39,3700
Rio de Janeiro,80,3,2,0,10,0,1,600,1105,47,15,1767
Rio de Janeiro,90,2,1,0,9,1,0,650,960,90,13,1713
Rio de Janeiro,72,2,2,1,5,1,0,500,1200,5,16,1721
Rio de Janeiro,126,3,2,1,11,1,0,1658,3200,591,42,5491
Rio de Janeiro,90,2,2,1,1,1,1,1424,2600,426,34,4484
Rio de Janeiro,90,3,3,1,3,1,0,800,1950,167,26,2943
Rio de Janeiro,200,4,3,4,10,1,0,2131,6800,849,88,9868
Rio de Janeiro,80,2,2,1,12,1,0,1000,1360,276,18,2654
Rio de Janeiro,110,2,3,1,1,0,0,900,4600,92,60,5652
Rio de Janeiro,60,2,1,0,6,1,0,1329,2350,135,31,3845
Rio de Janeiro,25,1,1,0,4,1,0,50,550,0,8,608
Rio de Janeiro,98,3,2,0,5,1,0,854,3500,182,46,4582
Rio de Janeiro,120,3,2,1,2,1,1,1400,4113,317,53,5883
Rio de Janeiro,300,4,2,2,6,1,0,2200,9000,834,116,12150
Rio de Janeiro,40,2,1,1,4,1,0,450,1000,65,13,1528
Rio de Janeiro,62,2,1,1,4,0,1,600,1600,50,21,2271
Rio de Janeiro,220,4,2,1,7,1,1,2000,5000,362,65,7427
Rio de Janeiro,373,3,2,2,5,1,1,2650,8500,678,110,11940
Rio de Janeiro,180,4,2,1,8,1,0,1600,3000,507,39,5146
Rio de Janeiro,56,2,2,1,2,1,0,1107,2800,150,37,4094
Rio de Janeiro,100,3,1,0,13,1,0,1100,3700,396,48,5244
Rio de Janeiro,75,2,2,1,9,1,0,950,2800,138,37,3925
Rio de Janeiro,37,1,1,0,10,0,1,1600,4700,0,61,6361
Rio de Janeiro,30,1,1,0,3,1,0,300,750,13,10,1073
Rio de Janeiro,60,1,1,1,7,0,1,1503,1700,459,22,3684
Rio de Janeiro,168,3,2,3,9,1,0,3349,13200,637,171,17360
Rio de Janeiro,90,3,2,1,1,0,1,2153,2550,364,33,5100
Rio de Janeiro,40,1,1,0,5,1,0,445,2200,68,29,2742
Rio de Janeiro,49,1,1,0,2,1,0,630,1235,0,16,1881
Rio de Janeiro,100,3,1,0,1,1,0,1146,2200,199,29,3574
Rio de Janeiro,100,3,1,1,2,1,0,800,1400,42,19,2261
Rio de Janeiro,135,3,2,2,4,0,0,935,2600,141,34,3710
Rio de Janeiro,100,3,2,1,5,1,0,884,1870,75,25,2854
Rio de Janeiro,70,1,1,0,11,0,1,500,5000,0,65,5565
Rio de Janeiro,160,3,2,0,8,0,1,1127,6500,258,84,7969
Rio de Janeiro,150,3,2,0,5,1,0,1290,1930,298,25,3543
Rio de Janeiro,60,2,1,0,2,1,1,175,1840,0,24,2039
Rio de Janeiro,55,1,1,0,9,1,1,600,2600,50,34,3284
Rio de Janeiro,33,1,1,0,6,0,1,500,2500,0,33,3033
Rio de Janeiro,70,2,2,1,11,1,0,942,1710,44,23,2719
Rio de Janeiro,40,1,1,0,2,1,0,480,1810,0,24,2314
Rio de Janeiro,400,4,4,2,0,1,0,2000,15000,917,229,18150
Rio de Janeiro,60,2,1,0,10,1,0,700,1600,59,21,2380
Rio de Janeiro,200,4,2,1,8,0,1,1500,3800,321,49,5670
Rio de Janeiro,290,4,4,0,0,1,0,0,15000,750,229,15980
Rio de Janeiro,95,3,2,1,6,1,1,1162,2600,443,34,4239
Rio de Janeiro,300,3,4,1,10,1,1,1983,9100,700,118,11900
Rio de Janeiro,40,1,1,0,2,1,1,742,2090,86,27,2945
Rio de Janeiro,170,2,3,1,2,1,1,1559,5000,225,65,6849
Rio de Janeiro,20,1,1,0,3,1,0,395,850,5,11,1261
Rio de Janeiro,310,3,2,0,5,0,0,2500,6000,595,78,9173
Rio de Janeiro,60,2,2,0,13,1,0,600,2700,154,35,3489
Rio de Janeiro,135,4,2,1,0,1,0,0,3300,115,51,3466
Rio de Janeiro,250,3,2,1,11,1,0,2000,2700,500,35,5235
Rio de Janeiro,98,2,1,0,1,1,0,560,3900,184,51,4695
Rio de Janeiro,70,3,3,0,8,0,1,980,6000,332,78,7390
Rio de Janeiro,120,2,2,2,8,1,1,1585,12000,279,155,14020
